Join_Count,TARGET_FID,JOIN_FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GEOID_AFF2,Shape_Leng,Shape_Area,STATEFP10_,COUNTYFP_1,COUSUBFP10,COUSUBNS10,GEOID10_1,NAME10_1,NAMELSAD_1,LSAD10,CLASSFP10,MTFCC10_1,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT_1,ALAND10_1,AWATER10_1,INTPTLAT_1,INTPTLON_1,GEOID_AF_1,Shape_Le_1,Shape_Ar_1
1,247,37,09,011,696600,09011696600,6966,Census Tract 6966,G5020,S,7873614.00000000000,42484.00000000000,+41.5243784,-072.1048833,1400000US09011696600,15009.69870240000,7915824.13167000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
1,248,37,09,011,696700,09011696700,6967,Census Tract 6967,G5020,S,5188311.00000000000,695981.00000000000,+41.5118202,-072.0889178,1400000US09011696700,12683.54814580000,5884091.30933000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
1,249,37,09,011,696800,09011696800,6968,Census Tract 6968,G5020,S,1115060.00000000000,57249.00000000000,+41.5297827,-072.0750235,1400000US09011696800,5732.01380524000,1172270.74831000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
1,250,37,09,011,697000,09011697000,6970,Census Tract 6970,G5020,S,5707487.00000000000,779721.00000000000,+41.5184310,-072.0635318,1400000US09011697000,16228.71235240000,6486985.19274000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
1,251,38,09,011,660101,09011660101,6601.01,Census Tract 6601.01,G5020,S,29367893.00000000000,6711654.00000000000,+41.3274795,-072.3163587,1400000US09011660101,35520.03184070000,36078796.55310000000,09,011,57040,00213483,0901157040,Old Lyme,Old Lyme town,43,T1,G4040,,76450,,A,59609570.00000000000,15034710.00000000000,+41.3123196,-072.3057421,0600000US0901157040,35851.96347410000,74642848.34180000000
1,252,38,09,011,660102,09011660102,6601.02,Census Tract 6601.02,G5020,S,30241677.00000000000,2215902.00000000000,+41.3091760,-072.2816540,1400000US09011660102,28000.98709910000,32456981.30430000000,09,011,57040,00213483,0901157040,Old Lyme,Old Lyme town,43,T1,G4040,,76450,,A,59609570.00000000000,15034710.00000000000,+41.3123196,-072.3057421,0600000US0901157040,35851.96347410000,74642848.34180000000
1,253,39,09,011,700100,09011700100,7001,Census Tract 7001,G5020,S,79810974.00000000000,2398364.00000000000,+41.5186523,-072.0065973,1400000US09011700100,51488.58181360000,82206577.56170000000,09,011,62150,00213492,0901162150,Preston,Preston town,43,T1,G4040,,76450,,A,79810974.00000000000,2398364.00000000000,+41.5186523,-072.0065973,0600000US0901162150,51488.58181360000,82206577.56170000000
1,254,40,09,011,715100,09011715100,7151,Census Tract 7151,G5020,S,74899701.00000000000,2198054.00000000000,+41.4893505,-072.2583804,1400000US09011715100,37313.39838600000,77095222.63390000000,09,011,66210,00213499,0901166210,Salem,Salem town,43,T1,G4040,,76450,,A,74899701.00000000000,2198054.00000000000,+41.4893505,-072.2583804,0600000US0901166210,37313.39838600000,77095222.63390000000
1,255,41,09,011,711100,09011711100,7111,Census Tract 7111,G5020,S,34315286.00000000000,1491927.00000000000,+41.6355702,-072.0775268,1400000US09011711100,26686.91012470000,35806109.82790000000,09,011,71670,00213510,0901171670,Sprague,Sprague town,43,T1,G4040,,76450,,A,34315286.00000000000,1491927.00000000000,+41.6355702,-072.0775268,0600000US0901171670,26686.91012470000,35806109.82790000000
1,256,42,09,011,705200,09011705200,7052,Census Tract 7052,G5020,S,23016113.00000000000,4536979.00000000000,+41.3637981,-071.9113287,1400000US09011705200,24028.66585540000,27552436.90610000000,09,011,73770,00213513,0901173770,Stonington,Stonington town,43,T1,G4040,,76450,,A,100119790.00000000000,29598491.00000000000,+41.3637981,-071.9113287,0600000US0901173770,50623.32518910000,129715066.55400000000
1,257,42,09,011,705300,09011705300,7053,Census Tract 7053,G5020,S,11416757.00000000000,4997238.00000000000,+41.3473877,-071.9562959,1400000US09011705300,20927.22336020000,16413612.77000000000,09,011,73770,00213513,0901173770,Stonington,Stonington town,43,T1,G4040,,76450,,A,100119790.00000000000,29598491.00000000000,+41.3637981,-071.9113287,0600000US0901173770,50623.32518910000,129715066.55400000000
1,258,42,09,011,705400,09011705400,7054,Census Tract 7054,G5020,S,39000848.00000000000,393124.00000000000,+41.4062745,-071.9128804,1400000US09011705400,27461.83267800000,39392857.55180000000,09,011,73770,00213513,0901173770,Stonington,Stonington town,43,T1,G4040,,76450,,A,100119790.00000000000,29598491.00000000000,+41.3637981,-071.9113287,0600000US0901173770,50623.32518910000,129715066.55400000000
1,259,43,09,011,708100,09011708100,7081,Census Tract 7081,G5020,S,100908154.00000000000,2152833.00000000000,+41.5791925,-071.8312276,1400000US09011708100,43130.09572600000,103057619.42500000000,09,011,78600,00213521,0901178600,Voluntown,Voluntown town,43,T1,G4040,,76450,,A,100908154.00000000000,2152833.00000000000,+41.5791925,-071.8312276,0600000US0901178600,43130.09572600000,103057619.42500000000
1,260,44,09,011,693300,09011693300,6933,Census Tract 6933,G5020,S,17839884.00000000000,2915959.00000000000,+41.3527825,-072.1728865,1400000US09011693300,22520.97158150000,20755380.47560000000,09,011,80280,00213526,0901180280,Waterford,Waterford town,43,T1,G4040,,76450,,A,84867880.00000000000,30482533.00000000000,+41.3518196,-072.1468924,0600000US0901180280,54775.90277150000,115347744.53100000000
1,261,44,09,011,693400,09011693400,6934,Census Tract 6934,G5020,S,8044336.00000000000,144742.00000000000,+41.3494015,-072.1309050,1400000US09011693400,17031.44756370000,8188886.70006000000,09,011,80280,00213526,0901180280,Waterford,Waterford town,43,T1,G4040,,76450,,A,84867880.00000000000,30482533.00000000000,+41.3518196,-072.1468924,0600000US0901180280,54775.90277150000,115347744.53100000000
1,262,44,09,011,693500,09011693500,6935,Census Tract 6935,G5020,S,13078805.00000000000,1667308.00000000000,+41.3172645,-072.1296742,1400000US09011693500,15847.36732260000,14745827.28980000000,09,011,80280,00213526,0901180280,Waterford,Waterford town,43,T1,G4040,,76450,,A,84867880.00000000000,30482533.00000000000,+41.3518196,-072.1468924,0600000US0901180280,54775.90277150000,115347744.53100000000
1,263,44,09,011,693600,09011693600,6936,Census Tract 6936,G5020,S,11203329.00000000000,1500269.00000000000,+41.4038645,-072.1102078,1400000US09011693600,16173.65458510000,12703233.45590000000,09,011,80280,00213526,0901180280,Waterford,Waterford town,43,T1,G4040,,76450,,A,84867880.00000000000,30482533.00000000000,+41.3518196,-072.1468924,0600000US0901180280,54775.90277150000,115347744.53100000000
1,264,44,09,011,693700,09011693700,6937,Census Tract 6937,G5020,S,34701526.00000000000,1196642.00000000000,+41.3959130,-072.1619227,1400000US09011693700,25381.77803070000,35897167.82780000000,09,011,80280,00213526,0901180280,Waterford,Waterford town,43,T1,G4040,,76450,,A,84867880.00000000000,30482533.00000000000,+41.3518196,-072.1468924,0600000US0901180280,54775.90277150000,115347744.53100000000
1,265,26,09,011,870704,09011870704,8707.04,Census Tract 8707.04,G5020,S,6740311.00000000000,3637053.00000000000,+41.3168763,-072.1996890,1400000US09011870704,20823.87506950000,10377171.44710000000,09,011,23400,00213426,0901123400,East Lyme,East Lyme town,43,T1,G4040,,76450,,A,88049933.00000000000,20714343.00000000000,+41.3567172,-072.2301310,0600000US0901123400,47958.15308350000,108761720.91200000000
1,266,26,09,011,870703,09011870703,8707.03,Census Tract 8707.03,G5020,S,5659628.00000000000,2069969.00000000000,+41.3060605,-072.2339611,1400000US09011870703,16342.28936990000,7729458.52822000000,09,011,23400,00213426,0901123400,East Lyme,East Lyme town,43,T1,G4040,,76450,,A,88049933.00000000000,20714343.00000000000,+41.3567172,-072.2301310,0600000US0901123400,47958.15308350000,108761720.91200000000
1,267,26,09,011,870701,09011870701,8707.01,Census Tract 8707.01,G5020,S,6462343.00000000000,592916.00000000000,+41.3461575,-072.1967251,1400000US09011870701,12624.63370620000,7055089.33557000000,09,011,23400,00213426,0901123400,East Lyme,East Lyme town,43,T1,G4040,,76450,,A,88049933.00000000000,20714343.00000000000,+41.3567172,-072.2301310,0600000US0901123400,47958.15308350000,108761720.91200000000
1,268,34,09,011,870502,09011870502,8705.02,Census Tract 8705.02,G5020,S,8290650.00000000000,2304188.00000000000,+41.4452123,-072.0991647,1400000US09011870502,21382.37195080000,10594508.58740000000,09,011,48900,00213464,0901148900,Montville,Montville town,43,T1,G4040,,76450,,A,108660948.00000000000,5787914.00000000000,+41.4638999,-072.1555701,0600000US0901148900,48454.10945740000,114445195.18600000000
1,269,34,09,011,870501,09011870501,8705.01,Census Tract 8705.01,G5020,S,13508712.00000000000,457098.00000000000,+41.4786886,-072.0958332,1400000US09011870501,16981.16261910000,13965353.89240000000,09,011,48900,00213464,0901148900,Montville,Montville town,43,T1,G4040,,76450,,A,108660948.00000000000,5787914.00000000000,+41.4638999,-072.1555701,0600000US0901148900,48454.10945740000,114445195.18600000000
1,270,42,09,011,705102,09011705102,7051.02,Census Tract 7051.02,G5020,S,11138773.00000000000,0.00000000000,+41.3876311,-071.8549093,1400000US09011705102,15751.64666310000,11138470.44480000000,09,011,73770,00213513,0901173770,Stonington,Stonington town,43,T1,G4040,,76450,,A,100119790.00000000000,29598491.00000000000,+41.3637981,-071.9113287,0600000US0901173770,50623.32518910000,129715066.55400000000
1,271,25,09,011,714104,09011714104,7141.04,Census Tract 7141.04,G5020,S,52091335.00000000000,864449.00000000000,+41.5621472,-072.2942897,1400000US09011714104,46717.59427510000,52954022.18950000000,09,011,15910,00213409,0901115910,Colchester,Colchester town,43,T1,G4040,735,73450,,A,126865603.00000000000,1865056.00000000000,+41.5573768,-072.3442483,0600000US0901115910,56196.54629820000,128726378.42800000000
1,272,25,09,011,714103,09011714103,7141.03,Census Tract 7141.03,G5020,S,66897128.00000000000,1000607.00000000000,+41.5606787,-072.3921432,1400000US09011714103,40164.03738650000,67895472.44860000000,09,011,15910,00213409,0901115910,Colchester,Colchester town,43,T1,G4040,735,73450,,A,126865603.00000000000,1865056.00000000000,+41.5573768,-072.3442483,0600000US0901115910,56196.54629820000,128726378.42800000000
1,273,42,09,011,705101,09011705101,7051.01,Census Tract 7051.01,G5020,S,15547299.00000000000,4224727.00000000000,+41.3482960,-071.8612739,1400000US09011705101,18522.41352250000,19771567.44780000000,09,011,73770,00213513,0901173770,Stonington,Stonington town,43,T1,G4040,,76450,,A,100119790.00000000000,29598491.00000000000,+41.3637981,-071.9113287,0600000US0901173770,50623.32518910000,129715066.55400000000
1,274,35,09,011,870300,09011870300,8703,Census Tract 8703,G5020,S,3922085.00000000000,1354922.00000000000,+41.3729728,-072.1019172,1400000US09011870300,10829.02539800000,5276871.68485000000,09,011,52350,00213473,0901152350,New London,New London town,43,T5,G4040,,76450,,C,14543478.00000000000,12925933.00000000000,+41.3306073,-072.0939176,0600000US0901152350,31128.60410600000,27468818.42780000000
1,275,29,09,011,870200,09011870200,8702,Census Tract 8702,G5020,S,12166318.00000000000,365996.00000000000,+41.3782655,-072.0559478,1400000US09011870200,15958.41883900000,12531983.85210000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,276,71,09,013,530100,09013530100,5301,Census Tract 5301,G5020,S,2461430.00000000000,142114.00000000000,+41.8658249,-072.4356891,1400000US09013530100,8579.94699211000,2603541.69861000000,09,013,78250,00213520,0901378250,Vernon,Vernon town,43,T1,G4040,735,73450,,A,45840508.00000000000,970662.00000000000,+41.8375231,-072.4591228,0600000US0901378250,28562.11163460000,46810893.99100000000
1,277,71,09,013,530200,09013530200,5302,Census Tract 5302,G5020,S,3197788.00000000000,0.00000000000,+41.8629245,-072.4544529,1400000US09013530200,7463.79633693000,3197784.78721000000,09,013,78250,00213520,0901378250,Vernon,Vernon town,43,T1,G4040,735,73450,,A,45840508.00000000000,970662.00000000000,+41.8375231,-072.4591228,0600000US0901378250,28562.11163460000,46810893.99100000000
1,278,71,09,013,530301,09013530301,5303.01,Census Tract 5303.01,G5020,S,4480474.00000000000,0.00000000000,+41.8599093,-072.4820812,1400000US09013530301,8820.57811204000,4480461.15473000000,09,013,78250,00213520,0901378250,Vernon,Vernon town,43,T1,G4040,735,73450,,A,45840508.00000000000,970662.00000000000,+41.8375231,-072.4591228,0600000US0901378250,28562.11163460000,46810893.99100000000
1,279,71,09,013,530302,09013530302,5303.02,Census Tract 5303.02,G5020,S,8153100.00000000000,0.00000000000,+41.8392395,-072.4844990,1400000US09013530302,12367.35884910000,8153059.37200000000,09,013,78250,00213520,0901378250,Vernon,Vernon town,43,T1,G4040,735,73450,,A,45840508.00000000000,970662.00000000000,+41.8375231,-072.4591228,0600000US0901378250,28562.11163460000,46810893.99100000000
1,280,71,09,013,530400,09013530400,5304,Census Tract 5304,G5020,S,4448858.00000000000,19436.00000000000,+41.8509926,-072.4500818,1400000US09013530400,10286.10020790000,4468278.65266000000,09,013,78250,00213520,0901378250,Vernon,Vernon town,43,T1,G4040,735,73450,,A,45840508.00000000000,970662.00000000000,+41.8375231,-072.4591228,0600000US0901378250,28562.11163460000,46810893.99100000000
1,281,72,09,013,840100,09013840100,8401,Census Tract 8401,G5020,S,86230314.00000000000,582495.00000000000,+41.8972671,-072.2518477,1400000US09013840100,45840.72558050000,86813250.47550000000,09,013,85950,00213534,0901385950,Willington,Willington town,43,T1,G4040,735,73450,,A,86230314.00000000000,582495.00000000000,+41.8972671,-072.2518477,0600000US0901385950,45840.72558050000,86813250.47550000000
1,282,60,09,013,526102,09013526102,5261.02,Census Tract 5261.02,G5020,S,52382774.00000000000,429890.00000000000,+41.6885779,-072.4091067,1400000US09013526102,31950.46068100000,52811263.73960000000,09,013,37910,00213445,0901337910,Hebron,Hebron town,43,T1,G4040,735,73450,,A,95666344.00000000000,907172.00000000000,+41.6583378,-072.3934727,0600000US0901337910,46785.76715630000,96570761.65130000000
1,283,60,09,013,526101,09013526101,5261.01,Census Tract 5261.01,G5020,S,43283570.00000000000,477282.00000000000,+41.6332420,-072.3672073,1400000US09013526101,29234.86895030000,43759497.91170000000,09,013,37910,00213445,0901337910,Hebron,Hebron town,43,T1,G4040,735,73450,,A,95666344.00000000000,907172.00000000000,+41.6583378,-072.3934727,0600000US0901337910,46785.76715630000,96570761.65130000000
1,284,68,09,013,890202,09013890202,8902.02,Census Tract 8902.02,G5020,S,93259182.00000000000,698996.00000000000,+41.9843292,-072.3415483,1400000US09013890202,44476.56625690000,93961051.28020000000,09,013,72090,00212349,0901372090,Stafford,Stafford town,43,T1,G4040,735,73450,,A,150313029.00000000000,1872488.00000000000,+41.9838819,-072.3075749,0600000US0901372090,51113.32909690000,152189960.26600000000
1,285,70,09,013,890201,09013890201,8902.01,Census Tract 8902.01,G5020,S,122784624.00000000000,3800690.00000000000,+41.9845301,-072.2024132,1400000US09013890201,51108.11727940000,126589057.42400000000,09,013,77830,00213519,0901377830,Union,Union town,43,T1,G4040,735,73450,,A,74581358.00000000000,2667212.00000000000,+42.0057830,-072.1585670,0600000US0901377830,36090.43019680000,77250931.78820000000
1,286,45,09,015,830100,09015830100,8301,Census Tract 8301,G5020,S,100392654.00000000000,1832812.00000000000,+41.8971227,-072.1714268,1400000US09015830100,43235.45110340000,102226035.27900000000,09,015,01430,00213384,0901501430,Ashford,Ashford town,43,T1,G4040,735,73450,,A,100392654.00000000000,1832812.00000000000,+41.8971227,-072.1714268,0600000US0901501430,43235.45110340000,102226035.27900000000
1,287,46,09,015,905100,09015905100,9051,Census Tract 9051,G5020,S,75345736.00000000000,391220.00000000000,+41.7872432,-071.9574015,1400000US09015905100,39537.83100010000,75735891.87520000000,09,015,09190,00213400,0901509190,Brooklyn,Brooklyn town,43,T1,G4040,715,73000,,A,75345736.00000000000,391220.00000000000,+41.7872432,-071.9574015,0600000US0901509190,39537.83100010000,75735891.87520000000
1,288,47,09,015,906100,09015906100,9061,Census Tract 9061,G5020,S,103456502.00000000000,683786.00000000000,+41.6957060,-072.0034140,1400000US09015906100,48161.98257020000,104137653.60700000000,09,015,12130,00213403,0901512130,Canterbury,Canterbury town,43,T1,G4040,,76450,,A,103456502.00000000000,683786.00000000000,+41.6957060,-072.0034140,0600000US0901512130,48161.98257020000,104137653.60700000000
1,289,48,09,015,815000,09015815000,8150,Census Tract 8150,G5020,S,50316511.00000000000,352485.00000000000,+41.7908895,-072.1295395,1400000US09015815000,29452.22654710000,50668334.60530000000,09,015,13810,00213405,0901513810,Chaplin,Chaplin town,43,T1,G4040,,,,A,50316511.00000000000,352485.00000000000,+41.7908895,-072.1295395,0600000US0901513810,29452.22654710000,50668334.60530000000
1,290,49,09,015,902200,09015902200,9022,Census Tract 9022,G5020,S,74904639.00000000000,891440.00000000000,+41.8955959,-072.0933051,1400000US09015902200,44162.40762360000,75796495.85010000000,09,015,21860,00213420,0901521860,Eastford,Eastford town,43,T1,G4040,,,,A,74904639.00000000000,891440.00000000000,+41.8955959,-072.0933051,0600000US0901521860,44162.40762360000,75796495.85010000000
